"","location_origin","location_dest","Month","DayofMonth","DepDelay","Cancelled","WeatherDelay"
"232815","New York NY","Raleigh NC",8,22,224,0,30
"232816","New York NY","Raleigh NC",8,1,997,0,50
"232817","New York NY","Raleigh NC",1,29,-93,0,0
"232818","New York NY","Raleigh NC",8,29,241,1,0
"232819","New York NY","Raleigh NC",11,11,126,0,0
"232820","New York NY","Raleigh NC",3,11,88,0,28
"232821","New York NY","Raleigh NC",9,7,-134,0,0
"232822","New York NY","Raleigh NC",7,15,121,1,27
"232823","New York NY","Raleigh NC",10,27,82,0,0
"232824","New York NY","Raleigh NC",10,13,92,0,0
"232825","New York NY","Raleigh NC",6,3,96,0,0
"232826","New York NY","Raleigh NC",4,27,50,0,0
"232827","New York NY","Raleigh NC",7,4,244,0,0
"232828","New York NY","Raleigh NC",1,20,264,0,0
"232829","New York NY","Raleigh NC",1,23,50,0,0
"232830","New York NY","Raleigh NC",8,25,151,0,0
"232831","New York NY","Raleigh NC",12,19,885,16,426
"232832","New York NY","Raleigh NC",12,10,258,2,111
"232833","New York NY","Raleigh NC",4,5,156,0,0
"232834","New York NY","Raleigh NC",2,19,409,0,127
"232835","New York NY","Raleigh NC",10,18,-27,1,0
"232836","New York NY","Raleigh NC",2,20,-41,1,0
"232837","New York NY","Raleigh NC",11,4,-97,0,15
"232838","New York NY","Raleigh NC",6,23,993,2,106
"232839","New York NY","Raleigh NC",10,8,-26,0,0
"232840","New York NY","Raleigh NC",3,9,582,3,0
"232841","New York NY","Raleigh NC",10,24,303,0,0
"232842","New York NY","Raleigh NC",2,22,879,12,95
"232843","New York NY","Raleigh NC",5,28,539,0,12
"232844","New York NY","Raleigh NC",4,10,944,1,205
"232845","New York NY","Raleigh NC",9,30,-3,0,0
"232846","New York NY","Raleigh NC",8,5,6,0,0
"232847","New York NY","Raleigh NC",12,14,-16,0,0
"232848","New York NY","Raleigh NC",7,10,140,0,0
"232849","New York NY","Raleigh NC",6,16,1053,5,348
"232850","New York NY","Raleigh NC",12,13,27,0,0
"232851","New York NY","Raleigh NC",10,30,113,1,0
"232852","New York NY","Raleigh NC",7,25,358,1,40
"232853","New York NY","Raleigh NC",10,31,128,0,30
"232854","New York NY","Raleigh NC",10,3,385,0,236
"232855","New York NY","Raleigh NC",8,24,36,0,0
"232856","New York NY","Raleigh NC",4,13,92,0,10
"232857","New York NY","Raleigh NC",5,22,379,0,41
"232858","New York NY","Raleigh NC",10,23,-43,0,0
"232859","New York NY","Raleigh NC",9,4,-16,0,0
"232860","New York NY","Raleigh NC",9,21,45,0,0
"232861","New York NY","Raleigh NC",7,30,383,0,88
"232862","New York NY","Raleigh NC",12,17,448,0,0
"232863","New York NY","Raleigh NC",2,15,348,1,201
"232864","New York NY","Raleigh NC",9,22,272,0,75
"232865","New York NY","Raleigh NC",3,21,837,0,95
"232866","New York NY","Raleigh NC",3,4,772,0,20
"232867","New York NY","Raleigh NC",10,29,-33,0,0
"232868","New York NY","Raleigh NC",10,20,-37,0,0
"232869","New York NY","Raleigh NC",7,14,337,0,124
"232870","New York NY","Raleigh NC",6,11,91,0,48
"232871","New York NY","Raleigh NC",11,26,113,0,30
"232872","New York NY","Raleigh NC",3,26,-1,0,0
"232873","New York NY","Raleigh NC",5,21,121,0,61
"232874","New York NY","Raleigh NC",2,26,567,0,21
"232875","New York NY","Raleigh NC",6,1,237,0,0
"232876","New York NY","Raleigh NC",12,8,81,0,0
"232877","New York NY","Raleigh NC",10,28,354,4,18
"232878","New York NY","Raleigh NC",2,12,475,3,58
"232879","New York NY","Raleigh NC",3,5,421,1,39
"232880","New York NY","Raleigh NC",6,29,816,3,265
"232881","New York NY","Raleigh NC",6,12,161,0,5
"232882","New York NY","Raleigh NC",9,28,436,0,0
"232883","New York NY","Raleigh NC",12,31,451,2,84
"232884","New York NY","Raleigh NC",5,14,-79,0,0
"232885","New York NY","Raleigh NC",11,29,-60,0,0
"232886","New York NY","Raleigh NC",11,24,-8,0,0
"232887","New York NY","Raleigh NC",8,18,128,0,20
"232888","New York NY","Raleigh NC",5,1,-57,0,0
"232889","New York NY","Raleigh NC",3,28,640,1,79
"232890","New York NY","Raleigh NC",6,15,778,1,0
"232891","New York NY","Raleigh NC",11,21,147,0,0
"232892","New York NY","Raleigh NC",9,20,-51,0,0
"232893","New York NY","Raleigh NC",11,19,-18,0,0
"232894","New York NY","Raleigh NC",9,17,-96,0,0
"232895","New York NY","Raleigh NC",9,5,-21,1,0
"232896","New York NY","Raleigh NC",7,11,464,0,0
"232897","New York NY","Raleigh NC",4,11,804,0,168
"232898","New York NY","Raleigh NC",7,24,1054,3,6
"232899","New York NY","Raleigh NC",6,25,25,0,0
"232900","New York NY","Raleigh NC",4,26,-36,0,0
"232901","New York NY","Raleigh NC",1,22,474,1,0
"232902","New York NY","Raleigh NC",2,2,-11,0,0
"232903","New York NY","Raleigh NC",1,2,434,0,50
"232904","New York NY","Raleigh NC",5,16,384,0,116
"232905","New York NY","Raleigh NC",2,13,794,3,189
"232906","New York NY","Raleigh NC",2,10,590,1,40
"232907","New York NY","Raleigh NC",5,30,-58,0,0
"232908","New York NY","Raleigh NC",2,7,20,0,25
"232909","New York NY","Raleigh NC",7,26,164,0,0
"232910","New York NY","Raleigh NC",10,4,17,0,0
"232911","New York NY","Raleigh NC",6,4,570,2,30
"232912","New York NY","Raleigh NC",7,5,24,0,0
"232913","New York NY","Raleigh NC",7,13,123,2,0
"232914","New York NY","Raleigh NC",11,22,23,0,0
"232915","New York NY","Raleigh NC",12,11,442,1,140
"232916","New York NY","Raleigh NC",6,30,589,0,93
"232917","New York NY","Raleigh NC",1,14,74,6,0
"232918","New York NY","Raleigh NC",9,19,181,0,0
"232919","New York NY","Raleigh NC",9,29,-8,0,0
"232920","New York NY","Raleigh NC",2,8,-77,0,0
"232921","New York NY","Raleigh NC",7,20,939,3,256
"232922","New York NY","Raleigh NC",2,5,210,1,0
"232923","New York NY","Raleigh NC",7,31,537,0,122
"232924","New York NY","Raleigh NC",6,19,393,0,174
"232925","New York NY","Raleigh NC",12,18,246,2,0
"232926","New York NY","Raleigh NC",9,2,202,0,0
"232927","New York NY","Raleigh NC",5,7,-73,0,0
"232928","New York NY","Raleigh NC",6,6,1038,0,81
"232929","New York NY","Raleigh NC",2,11,233,2,41
"232930","New York NY","Raleigh NC",5,10,201,0,0
"232931","New York NY","Raleigh NC",2,17,21,0,0
"232932","New York NY","Raleigh NC",4,21,277,0,50
"232933","New York NY","Raleigh NC",11,9,86,0,0
"232934","New York NY","Raleigh NC",11,10,-17,0,0
"232935","New York NY","Raleigh NC",9,10,141,0,22
"232936","New York NY","Raleigh NC",11,15,475,1,6
"232937","New York NY","Raleigh NC",5,15,183,0,0
"232938","New York NY","Raleigh NC",2,23,233,0,0
"232939","New York NY","Raleigh NC",2,24,61,0,0
"232940","New York NY","Raleigh NC",5,19,82,0,27
"232941","New York NY","Raleigh NC",1,8,-37,0,0
"232942","New York NY","Raleigh NC",7,18,530,0,0
"232943","New York NY","Raleigh NC",5,23,123,0,0
"232944","New York NY","Raleigh NC",6,24,647,0,28
"232945","New York NY","Raleigh NC",1,30,31,1,0
"232946","New York NY","Raleigh NC",1,19,-8,0,0
"232947","New York NY","Raleigh NC",1,3,261,0,29
"232948","New York NY","Raleigh NC",12,15,332,2,0
"232949","New York NY","Raleigh NC",2,14,166,1,35
"232950","New York NY","Raleigh NC",1,16,-104,0,0
"232951","New York NY","Raleigh NC",12,30,36,0,0
"232952","New York NY","Raleigh NC",9,1,6,0,0
"232953","New York NY","Raleigh NC",7,27,1525,8,388
"232954","New York NY","Raleigh NC",11,23,0,0,0
"232955","New York NY","Raleigh NC",3,30,209,0,19
"232956","New York NY","Raleigh NC",1,11,867,3,68
"232957","New York NY","Raleigh NC",4,6,192,1,43
"232958","New York NY","Raleigh NC",9,12,578,1,182
"232959","New York NY","Raleigh NC",4,25,-57,1,0
"232960","New York NY","Raleigh NC",12,3,167,0,24
"232961","New York NY","Raleigh NC",6,20,119,0,0
"232962","New York NY","Raleigh NC",4,18,360,0,0
"232963","New York NY","Raleigh NC",3,10,273,1,0
"232964","New York NY","Raleigh NC",7,9,410,4,28
"232965","New York NY","Raleigh NC",8,7,591,4,80
"232966","New York NY","Raleigh NC",4,4,576,2,84
"232967","New York NY","Raleigh NC",12,25,217,0,0
"232968","New York NY","Raleigh NC",8,12,707,0,0
"232969","New York NY","Raleigh NC",2,16,218,0,0
"232970","New York NY","Raleigh NC",2,27,170,0,16
"232971","New York NY","Raleigh NC",11,2,-80,0,0
"232972","New York NY","Raleigh NC",11,17,9,0,0
"232973","New York NY","Raleigh NC",3,31,436,0,15
"232974","New York NY","Raleigh NC",5,29,70,0,30
"232975","New York NY","Raleigh NC",11,1,37,0,0
"232976","New York NY","Raleigh NC",5,25,-75,0,0
"232977","New York NY","Raleigh NC",10,25,-23,5,0
"232978","New York NY","Raleigh NC",5,11,-66,0,0
"232979","New York NY","Raleigh NC",3,8,879,9,390
"232980","New York NY","Raleigh NC",3,25,58,0,45
"232981","New York NY","Raleigh NC",8,14,472,5,84
"232982","New York NY","Raleigh NC",2,9,-37,0,0
"232983","New York NY","Raleigh NC",4,22,105,0,0
"232984","New York NY","Raleigh NC",5,8,315,0,36
"232985","New York NY","Raleigh NC",4,20,720,1,2
"232986","New York NY","Raleigh NC",10,5,60,0,0
"232987","New York NY","Raleigh NC",3,3,-9,0,0
"232988","New York NY","Raleigh NC",4,30,36,0,0
"232989","New York NY","Raleigh NC",1,9,42,1,49
"232990","New York NY","Raleigh NC",8,2,1459,5,555
"232991","New York NY","Raleigh NC",11,3,105,0,33
"232992","New York NY","Raleigh NC",12,5,-36,0,0
"232993","New York NY","Raleigh NC",12,7,283,1,0
"232994","New York NY","Raleigh NC",11,30,1096,4,234
"232995","New York NY","Raleigh NC",11,12,129,0,0
"232996","New York NY","Raleigh NC",12,1,1277,0,0
"232997","New York NY","Raleigh NC",8,6,664,1,41
"232998","New York NY","Raleigh NC",10,2,-32,0,25
"232999","New York NY","Raleigh NC",12,23,591,1,0
"233000","New York NY","Raleigh NC",12,27,1364,0,548
"233001","New York NY","Raleigh NC",8,19,-21,0,0
"233002","New York NY","Raleigh NC",9,8,141,1,33
"233003","New York NY","Raleigh NC",5,17,19,0,0
"233004","New York NY","Raleigh NC",8,11,2773,6,1503
"233005","New York NY","Raleigh NC",11,14,971,3,234
"233006","New York NY","Raleigh NC",4,19,385,0,0
"233007","New York NY","Raleigh NC",12,26,397,0,84
"233008","New York NY","Raleigh NC",4,2,-28,1,0
"233009","New York NY","Raleigh NC",7,16,246,0,41
"233010","New York NY","Raleigh NC",11,27,-19,0,0
"233011","New York NY","Raleigh NC",1,25,19,0,0
"233012","New York NY","Raleigh NC",3,12,48,0,0
"233013","New York NY","Raleigh NC",5,13,214,0,27
"233014","New York NY","Raleigh NC",12,29,21,0,0
"233015","New York NY","Raleigh NC",11,7,365,0,29
"233016","New York NY","Raleigh NC",10,26,330,0,0
"233017","New York NY","Raleigh NC",1,7,-60,0,0
"233018","New York NY","Raleigh NC",4,14,238,0,70
"233019","New York NY","Raleigh NC",3,23,-21,0,0
"233020","New York NY","Raleigh NC",8,3,312,1,0
"233021","New York NY","Raleigh NC",10,7,-88,0,0
"233022","New York NY","Raleigh NC",12,28,806,0,86
"233023","New York NY","Raleigh NC",4,9,12,1,0
"233024","New York NY","Raleigh NC",4,24,-44,0,0
"233025","New York NY","Raleigh NC",9,26,824,5,315
"233026","New York NY","Raleigh NC",3,18,162,0,0
"233027","New York NY","Raleigh NC",8,31,96,0,0
"233028","New York NY","Raleigh NC",5,9,367,1,73
"233029","New York NY","Raleigh NC",1,26,-91,0,0
"233030","New York NY","Raleigh NC",3,2,-38,0,12
"233031","New York NY","Raleigh NC",1,6,21,0,0
"233032","New York NY","Raleigh NC",5,31,958,2,385
"233033","New York NY","Raleigh NC",3,20,1180,0,244
"233034","New York NY","Raleigh NC",5,4,79,0,0
"233035","New York NY","Raleigh NC",5,26,55,0,0
"233036","New York NY","Raleigh NC",9,9,448,7,144
"233037","New York NY","Raleigh NC",8,17,304,0,0
"233038","New York NY","Raleigh NC",8,21,229,0,23
"233039","New York NY","Raleigh NC",8,15,837,6,12
"233040","New York NY","Raleigh NC",11,20,-54,0,0
"233041","New York NY","Raleigh NC",9,11,-5,0,0
"233042","New York NY","Raleigh NC",4,15,77,0,39
"233043","New York NY","Raleigh NC",1,18,100,0,11
"233044","New York NY","Raleigh NC",5,20,413,0,46
"233045","New York NY","Raleigh NC",3,22,95,0,0
"233046","New York NY","Raleigh NC",5,18,-6,0,0
"233047","New York NY","Raleigh NC",11,6,694,4,0
"233048","New York NY","Raleigh NC",5,6,-118,1,0
"233049","New York NY","Raleigh NC",5,27,258,2,0
"233050","New York NY","Raleigh NC",12,12,417,1,46
"233051","New York NY","Raleigh NC",4,23,92,1,0
"233052","New York NY","Raleigh NC",3,16,211,0,0
"233053","New York NY","Raleigh NC",6,5,771,1,97
"233054","New York NY","Raleigh NC",7,23,399,8,101
"233055","New York NY","Raleigh NC",2,6,207,1,0
"233056","New York NY","Raleigh NC",12,9,150,0,0
"233057","New York NY","Raleigh NC",10,12,48,0,0
"233058","New York NY","Raleigh NC",6,18,987,0,249
"233059","New York NY","Raleigh NC",1,31,4,0,0
"233060","New York NY","Raleigh NC",12,16,95,0,0
"233061","New York NY","Raleigh NC",9,3,-34,0,0
"233062","New York NY","Raleigh NC",9,27,455,0,28
"233063","New York NY","Raleigh NC",1,27,32,0,0
"233064","New York NY","Raleigh NC",10,9,127,0,0
"233065","New York NY","Raleigh NC",6,27,497,1,154
"233066","New York NY","Raleigh NC",11,28,-30,0,0
"233067","New York NY","Raleigh NC",12,4,-3,0,0
"233068","New York NY","Raleigh NC",12,20,2593,5,736
"233069","New York NY","Raleigh NC",12,2,136,0,27
"233070","New York NY","Raleigh NC",7,7,279,1,26
"233071","New York NY","Raleigh NC",7,12,163,0,23
"233072","New York NY","Raleigh NC",1,10,-46,0,0
"233073","New York NY","Raleigh NC",2,29,138,1,0
"233074","New York NY","Raleigh NC",1,17,45,0,20
"233075","New York NY","Raleigh NC",1,12,42,0,0
"233076","New York NY","Raleigh NC",11,18,79,0,0
"233077","New York NY","Raleigh NC",8,20,233,0,0
"233078","New York NY","Raleigh NC",6,10,154,3,0
"233079","New York NY","Raleigh NC",9,24,4,0,0
"233080","New York NY","Raleigh NC",4,3,235,0,0
"233081","New York NY","Raleigh NC",1,1,354,1,30
"233082","New York NY","Raleigh NC",3,24,209,0,25
"233083","New York NY","Raleigh NC",7,6,565,1,0
"233084","New York NY","Raleigh NC",1,4,79,0,0
"292956","San Francisco CA","Chicago IL",10,22,31,0,0
"292957","San Francisco CA","Chicago IL",7,25,203,0,0
"292958","San Francisco CA","Chicago IL",10,29,30,0,0
"292959","San Francisco CA","Chicago IL",1,20,227,1,0
"292960","San Francisco CA","Chicago IL",7,22,131,0,0
"292961","San Francisco CA","Chicago IL",11,5,172,0,0
"292962","San Francisco CA","Chicago IL",4,11,322,2,0
"292963","San Francisco CA","Chicago IL",9,15,157,0,0
"292964","San Francisco CA","Chicago IL",6,22,348,0,0
"292965","San Francisco CA","Chicago IL",5,13,92,1,0
"292966","San Francisco CA","Chicago IL",12,31,541,0,0
"292967","San Francisco CA","Chicago IL",12,7,387,0,0
"292968","San Francisco CA","Chicago IL",8,28,29,0,0
"292969","San Francisco CA","Chicago IL",7,14,111,0,0
"292970","San Francisco CA","Chicago IL",10,8,18,0,0
"292971","San Francisco CA","Chicago IL",1,16,-22,0,0
"292972","San Francisco CA","Chicago IL",6,5,521,0,0
"292973","San Francisco CA","Chicago IL",11,12,319,0,0
"292974","San Francisco CA","Chicago IL",9,16,184,2,0
"292975","San Francisco CA","Chicago IL",8,12,745,0,0
"292976","San Francisco CA","Chicago IL",4,4,341,0,0
"292977","San Francisco CA","Chicago IL",9,21,276,0,0
"292978","San Francisco CA","Chicago IL",1,23,908,0,0
"292979","San Francisco CA","Chicago IL",7,11,326,0,0
"292980","San Francisco CA","Chicago IL",5,27,360,0,0
"292981","San Francisco CA","Chicago IL",3,1,-35,0,0
"292982","San Francisco CA","Chicago IL",6,11,457,0,0
"292983","San Francisco CA","Chicago IL",6,21,97,0,0
"292984","San Francisco CA","Chicago IL",2,24,999,0,0
"292985","San Francisco CA","Chicago IL",6,23,521,0,0
"292986","San Francisco CA","Chicago IL",10,16,-17,0,0
"292987","San Francisco CA","Chicago IL",4,16,223,1,0
"292988","San Francisco CA","Chicago IL",6,13,824,0,0
"292989","San Francisco CA","Chicago IL",11,1,250,0,0
"292990","San Francisco CA","Chicago IL",2,12,896,0,0
"292991","San Francisco CA","Chicago IL",2,21,726,1,0
"292992","San Francisco CA","Chicago IL",5,11,1252,1,0
"292993","San Francisco CA","Chicago IL",5,17,-1,0,0
"292994","San Francisco CA","Chicago IL",3,8,222,0,30
"292995","San Francisco CA","Chicago IL",5,30,763,1,0
"292996","San Francisco CA","Chicago IL",7,19,192,0,0
"292997","San Francisco CA","Chicago IL",5,18,11,1,0
"292998","San Francisco CA","Chicago IL",4,13,172,0,0
"292999","San Francisco CA","Chicago IL",1,7,1099,1,0
"293000","San Francisco CA","Chicago IL",2,28,177,1,0
"293001","San Francisco CA","Chicago IL",7,23,428,0,0
"293002","San Francisco CA","Chicago IL",9,24,180,0,0
"293003","San Francisco CA","Chicago IL",8,25,0,0,0
"293004","San Francisco CA","Chicago IL",11,6,246,1,0
"293005","San Francisco CA","Chicago IL",3,9,166,1,0
"293006","San Francisco CA","Chicago IL",7,12,370,0,0
"293007","San Francisco CA","Chicago IL",10,15,413,0,0
"293008","San Francisco CA","Chicago IL",12,10,-20,0,0
"293009","San Francisco CA","Chicago IL",9,14,605,0,0
"293010","San Francisco CA","Chicago IL",7,4,168,0,0
"293011","San Francisco CA","Chicago IL",5,29,252,0,0
"293012","San Francisco CA","Chicago IL",11,22,19,0,0
"293013","San Francisco CA","Chicago IL",7,31,348,0,0
"293014","San Francisco CA","Chicago IL",3,2,228,1,0
"293015","San Francisco CA","Chicago IL",2,26,646,1,0
"293016","San Francisco CA","Chicago IL",10,20,375,0,0
"293017","San Francisco CA","Chicago IL",1,10,515,0,0
"293018","San Francisco CA","Chicago IL",12,13,-9,0,0
"293019","San Francisco CA","Chicago IL",9,27,22,0,0
"293020","San Francisco CA","Chicago IL",8,20,280,0,0
"293021","San Francisco CA","Chicago IL",10,31,516,0,0
"293022","San Francisco CA","Chicago IL",1,4,2635,2,483
"293023","San Francisco CA","Chicago IL",3,5,58,0,0
"293024","San Francisco CA","Chicago IL",4,20,190,0,0
"293025","San Francisco CA","Chicago IL",3,24,80,0,0
"293026","San Francisco CA","Chicago IL",5,15,144,1,0
"293027","San Francisco CA","Chicago IL",9,25,478,0,0
"293028","San Francisco CA","Chicago IL",6,14,552,0,0
"293029","San Francisco CA","Chicago IL",11,11,280,0,0
"293030","San Francisco CA","Chicago IL",3,20,224,1,0
"293031","San Francisco CA","Chicago IL",7,9,179,0,0
"293032","San Francisco CA","Chicago IL",10,5,53,0,0
"293033","San Francisco CA","Chicago IL",1,26,364,0,0
"293034","San Francisco CA","Chicago IL",9,22,-2,0,0
"293035","San Francisco CA","Chicago IL",8,4,1800,2,0
"293036","San Francisco CA","Chicago IL",9,3,29,1,0
"293037","San Francisco CA","Chicago IL",11,28,235,0,0
"293038","San Francisco CA","Chicago IL",12,20,514,0,18
"293039","San Francisco CA","Chicago IL",6,30,168,0,0
"293040","San Francisco CA","Chicago IL",11,3,290,2,0
"293041","San Francisco CA","Chicago IL",2,27,21,0,0
"293042","San Francisco CA","Chicago IL",2,4,515,5,0
"293043","San Francisco CA","Chicago IL",4,21,269,0,0
"293044","San Francisco CA","Chicago IL",6,4,322,0,0
"293045","San Francisco CA","Chicago IL",4,9,79,5,0
"293046","San Francisco CA","Chicago IL",2,22,272,1,0
"293047","San Francisco CA","Chicago IL",4,22,191,0,63
"293048","San Francisco CA","Chicago IL",2,19,650,0,0
"293049","San Francisco CA","Chicago IL",1,27,668,0,0
"293050","San Francisco CA","Chicago IL",1,31,1320,3,0
"293051","San Francisco CA","Chicago IL",9,4,581,1,0
"293052","San Francisco CA","Chicago IL",6,3,1088,0,0
"293053","San Francisco CA","Chicago IL",10,3,171,0,0
"293054","San Francisco CA","Chicago IL",2,18,434,0,0
"293055","San Francisco CA","Chicago IL",10,9,95,0,0
"293056","San Francisco CA","Chicago IL",10,28,50,0,0
"293057","San Francisco CA","Chicago IL",6,1,310,0,0
"293058","San Francisco CA","Chicago IL",11,9,40,0,0
"293059","San Francisco CA","Chicago IL",9,5,48,0,0
"293060","San Francisco CA","Chicago IL",11,23,-29,0,0
"293061","San Francisco CA","Chicago IL",8,11,55,0,0
"293062","San Francisco CA","Chicago IL",3,26,506,1,0
"293063","San Francisco CA","Chicago IL",2,7,317,1,0
"293064","San Francisco CA","Chicago IL",1,13,106,1,0
"293065","San Francisco CA","Chicago IL",6,19,444,0,0
"293066","San Francisco CA","Chicago IL",11,18,-89,0,0
"293067","San Francisco CA","Chicago IL",9,30,970,1,0
"293068","San Francisco CA","Chicago IL",11,16,-19,0,0
"293069","San Francisco CA","Chicago IL",6,9,608,0,0
"293070","San Francisco CA","Chicago IL",3,6,17,1,0
"293071","San Francisco CA","Chicago IL",2,6,588,8,235
"293072","San Francisco CA","Chicago IL",8,13,314,1,0
"293073","San Francisco CA","Chicago IL",7,6,37,0,0
"293074","San Francisco CA","Chicago IL",10,26,134,0,0
"293075","San Francisco CA","Chicago IL",7,28,420,1,0
"293076","San Francisco CA","Chicago IL",2,8,708,0,0
"293077","San Francisco CA","Chicago IL",10,18,11,0,0
"293078","San Francisco CA","Chicago IL",4,10,187,3,0
"293079","San Francisco CA","Chicago IL",3,23,155,0,0
"293080","San Francisco CA","Chicago IL",10,4,101,0,0
"293081","San Francisco CA","Chicago IL",12,16,621,2,190
"293082","San Francisco CA","Chicago IL",5,19,218,0,0
"293083","San Francisco CA","Chicago IL",10,23,103,0,0
"293084","San Francisco CA","Chicago IL",6,15,600,0,0
"293085","San Francisco CA","Chicago IL",7,13,361,0,0
"293086","San Francisco CA","Chicago IL",3,7,75,0,0
"293087","San Francisco CA","Chicago IL",12,9,253,0,0
"293088","San Francisco CA","Chicago IL",6,26,646,0,0
"293089","San Francisco CA","Chicago IL",5,8,147,0,0
"293090","San Francisco CA","Chicago IL",4,8,99,1,0
"293091","San Francisco CA","Chicago IL",11,26,98,0,0
"293092","San Francisco CA","Chicago IL",7,1,340,0,0
"293093","San Francisco CA","Chicago IL",7,21,848,0,0
"293094","San Francisco CA","Chicago IL",8,24,169,0,0
"293095","San Francisco CA","Chicago IL",12,6,283,0,0
"293096","San Francisco CA","Chicago IL",7,30,48,0,0
"293097","San Francisco CA","Chicago IL",5,1,913,0,0
"293098","San Francisco CA","Chicago IL",11,29,248,0,0
"293099","San Francisco CA","Chicago IL",5,4,242,0,0
"293100","San Francisco CA","Chicago IL",1,22,885,0,0
"293101","San Francisco CA","Chicago IL",2,15,432,0,0
"293102","San Francisco CA","Chicago IL",1,30,51,0,0
"293103","San Francisco CA","Chicago IL",6,20,316,0,0
"293104","San Francisco CA","Chicago IL",4,1,440,0,0
"293105","San Francisco CA","Chicago IL",3,12,128,0,0
"293106","San Francisco CA","Chicago IL",7,7,325,0,0
"293107","San Francisco CA","Chicago IL",6,16,613,0,0
"293108","San Francisco CA","Chicago IL",9,29,336,0,0
"293109","San Francisco CA","Chicago IL",5,26,193,0,0
"293110","San Francisco CA","Chicago IL",7,5,-31,1,0
"293111","San Francisco CA","Chicago IL",2,16,135,1,0
"293112","San Francisco CA","Chicago IL",7,24,531,1,0
"293113","San Francisco CA","Chicago IL",4,2,379,0,0
"293114","San Francisco CA","Chicago IL",11,8,4,0,0
"293115","San Francisco CA","Chicago IL",4,23,107,0,0
"293116","San Francisco CA","Chicago IL",11,30,432,0,10
"293117","San Francisco CA","Chicago IL",12,28,41,0,0
"293118","San Francisco CA","Chicago IL",9,23,415,0,0
"293119","San Francisco CA","Chicago IL",8,3,228,0,0
"293120","San Francisco CA","Chicago IL",6,17,537,0,0
"293121","San Francisco CA","Chicago IL",8,19,460,0,0
"293122","San Francisco CA","Chicago IL",4,14,179,0,0
"293123","San Francisco CA","Chicago IL",12,18,219,3,0
"293124","San Francisco CA","Chicago IL",1,6,1005,2,0
"293125","San Francisco CA","Chicago IL",3,28,303,0,0
"293126","San Francisco CA","Chicago IL",8,26,32,0,0
"293127","San Francisco CA","Chicago IL",4,29,50,1,0
"293128","San Francisco CA","Chicago IL",8,23,120,0,0
"293129","San Francisco CA","Chicago IL",1,25,1063,0,0
"293130","San Francisco CA","Chicago IL",2,25,370,2,0
"293131","San Francisco CA","Chicago IL",8,27,48,0,0
"293132","San Francisco CA","Chicago IL",6,7,375,0,0
"293133","San Francisco CA","Chicago IL",2,9,12,2,0
"293134","San Francisco CA","Chicago IL",1,18,150,1,0
"293135","San Francisco CA","Chicago IL",11,19,155,0,0
"293136","San Francisco CA","Chicago IL",11,24,69,0,0
"293137","San Francisco CA","Chicago IL",1,29,692,4,0
"293138","San Francisco CA","Chicago IL",1,12,66,0,0
"293139","San Francisco CA","Chicago IL",9,10,142,0,0
"293140","San Francisco CA","Chicago IL",9,18,-6,0,0
"293141","San Francisco CA","Chicago IL",6,28,246,1,0
"293142","San Francisco CA","Chicago IL",9,13,232,1,0
"293143","San Francisco CA","Chicago IL",4,27,60,0,0
"293144","San Francisco CA","Chicago IL",3,25,888,2,0
"293145","San Francisco CA","Chicago IL",2,5,61,3,0
"293146","San Francisco CA","Chicago IL",8,5,400,1,0
"293147","San Francisco CA","Chicago IL",9,9,169,0,0
"293148","San Francisco CA","Chicago IL",3,15,416,0,0
"293149","San Francisco CA","Chicago IL",8,10,50,1,0
"293150","San Francisco CA","Chicago IL",1,28,447,2,0
"293151","San Francisco CA","Chicago IL",4,5,91,0,0
"293152","San Francisco CA","Chicago IL",12,8,-19,0,0
"293153","San Francisco CA","Chicago IL",8,17,255,0,0
"293154","San Francisco CA","Chicago IL",8,21,169,0,0
"293155","San Francisco CA","Chicago IL",7,17,355,0,6
"293156","San Francisco CA","Chicago IL",1,9,49,0,0
"293157","San Francisco CA","Chicago IL",10,1,22,0,0
"293158","San Francisco CA","Chicago IL",10,12,193,0,0
"293159","San Francisco CA","Chicago IL",5,25,178,0,0
"293160","San Francisco CA","Chicago IL",5,12,144,0,0
"293161","San Francisco CA","Chicago IL",12,29,24,0,0
"293162","San Francisco CA","Chicago IL",12,5,-54,0,0
"293163","San Francisco CA","Chicago IL",12,22,642,0,0
"293164","San Francisco CA","Chicago IL",10,25,37,1,0
"293165","San Francisco CA","Chicago IL",5,9,374,0,0
"293166","San Francisco CA","Chicago IL",11,4,150,1,0
"293167","San Francisco CA","Chicago IL",3,13,361,0,0
"293168","San Francisco CA","Chicago IL",9,6,-40,0,0
"293169","San Francisco CA","Chicago IL",5,16,218,0,0
"293170","San Francisco CA","Chicago IL",4,17,265,0,0
"293171","San Francisco CA","Chicago IL",1,14,245,2,0
"293172","San Francisco CA","Chicago IL",11,25,234,0,0
"293173","San Francisco CA","Chicago IL",10,13,-5,0,0
"293174","San Francisco CA","Chicago IL",9,19,31,0,0
"293175","San Francisco CA","Chicago IL",8,1,30,1,0
"293176","San Francisco CA","Chicago IL",12,2,126,0,0
"293177","San Francisco CA","Chicago IL",3,27,920,0,0
"293178","San Francisco CA","Chicago IL",11,2,151,0,16
"293179","San Francisco CA","Chicago IL",1,19,13,0,0
"293180","San Francisco CA","Chicago IL",1,24,432,0,0
"293181","San Francisco CA","Chicago IL",11,27,107,0,0
